id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
9511122,30021442,Northern Beaches Holidays,Pittwater,-33.62674646,151.3316695,Entire home/apt,950,14,0,,,34,0,5,
14692923,91233090,Annabelle,Pittwater,-33.62885109,151.3251853,Private room,94,1,31,1/4/17,4.29,1,296,1,96
9117981,20582809,Megan,Pittwater,-33.6332437,151.327921,Entire home/apt,430,5,1,5/1/16,0.07,19,62,5,100
9827171,50610149,Murray,Pittwater,-33.62940094,151.3219288,Entire home/apt,149,2,70,25/3/17,4.6,1,312,3,95
9187968,12852399,Bron,Pittwater,-33.60095396,151.3234185,Entire home/apt,1500,3,0,,,1,0,4,
9516367,8761272,Susan,Pittwater,-33.62880059,151.3327186,Entire home/apt,145,2,33,30/3/17,1.99,1,246,1,99
9118111,20582809,Megan,Pittwater,-33.6648166,151.3145484,Entire home/apt,600,5,0,,,19,0,3,
13115820,48293012,Carol,Pittwater,-33.60501588,151.3214194,Entire home/apt,689,2,22,28/3/17,2.57,1,330,9,97
1382456,7485549,Vicki,Pittwater,-33.62107596,151.3182147,Entire home/apt,201,2,105,14/6/16,2.53,1,0,1,96
9844097,46782289,Amelia,Pittwater,-33.620892,151.3353443,Entire home/apt,1350,7,0,,,1,0,6,
6889998,36106002,Tom,Pittwater,-33.68262092,151.2984083,Entire home/apt,79,1,34,31/3/17,1.74,2,194,4,96
5581984,8146180,Iona & Angel,Pittwater,-33.60908705,151.3249935,Entire home/apt,425,2,15,1/2/17,0.68,1,348,7,97
14885484,19748198,Rachel,Pittwater,-33.63012627,151.3315651,Entire home/apt,700,5,3,26/1/17,0.97,1,156,6,100
11281013,7885662,Jen,Pittwater,-33.64110232,151.3104779,Entire home/apt,225,2,16,4/1/17,1.19,3,171,4,95
450017,2235120,Michael,Pittwater,-33.69390019,151.2907163,Entire home/apt,260,7,2,11/1/14,0.05,2,0,3,98
17048236,27398173,Val And Ed,Pittwater,-33.65276065,151.3207885,Private room,100,1,0,,,1,70,1,
7549786,38303229,Michael,Pittwater,-33.69595718,151.2780869,Entire home/apt,250,5,1,27/9/15,0.05,1,0,8,100
17032123,48283046,Brita,Pittwater,-33.6062996,151.3271195,Private room,160,1,7,1/4/17,3.68,1,256,1,100
11323882,59236434,Melanie,Pittwater,-33.69208488,151.2973807,Entire home/apt,199,1,1,1/1/17,0.32,1,365,3,80
12854129,11914644,Luxico Holiday Homes,Pittwater,-33.64173638,151.3295691,Entire home/apt,758,7,0,,,26,273,3,
8332175,24721535,Karen,Pittwater,-33.60044237,151.3184244,Entire home/apt,350,2,8,12/2/17,0.48,3,357,3,90
6497187,10571578,Nicole,Pittwater,-33.62403389,151.3260188,Entire home/apt,700,1,0,,,7,365,3,
14749768,91911866,Claire,Pittwater,-33.59975598,151.3225622,Private room,250,1,0,,,1,306,1,
10435537,53754095,John,Pittwater,-33.61579329,151.3318888,Entire home/apt,350,3,8,29/1/17,0.76,1,81,3,98
15425383,40635478,Nicola,Pittwater,-33.70768447,151.2909377,Entire home/apt,450,7,2,1/3/17,0.65,1,358,6,90
14302646,87377855,Ben,Pittwater,-33.67939212,151.3004611,Private room,115,1,0,,,1,179,2,
9452970,27746221,Justine,Pittwater,-33.64448023,151.3191898,Private room,118,1,37,25/3/17,2.22,3,82,1,96
1195527,465560,Elaine,Pittwater,-33.61916516,151.3351676,Private room,140,2,2,15/11/13,0.05,10,365,1,90
12860969,66970711,Lynne,Pittwater,-33.61069541,151.3274105,Entire home/apt,1800,1,15,18/3/17,1.49,4,278,6,100
9979116,11914644,Luxico Holiday Homes,Pittwater,-33.59524275,151.3246756,Entire home/apt,2597,3,0,,,26,365,5,
6045406,6489984,Barry,Pittwater,-33.63882203,151.3249187,Private room,149,2,0,,,4,363,2,
14390363,6422887,Anna,Pittwater,-33.620428,151.3350741,Entire home/apt,201,2,11,18/3/17,1.81,1,352,1,98
15876086,49063307,Simone,Pittwater,-33.68945911,151.3077762,Entire home/apt,1389,3,1,29/12/16,0.31,1,127,8,100
11722762,30021442,Northern Beaches Holidays,Pittwater,-33.64281814,151.3279685,Entire home/apt,1000,7,0,,,34,365,4,
16845495,44104604,Sophie,Pittwater,-33.62824348,151.3366481,Entire home/apt,245,2,1,25/2/17,0.79,2,79,3,100
13320318,7435148,Kate,Pittwater,-33.6175605,151.3378073,Entire home/apt,300,5,0,,,1,0,3,
17907875,122736006,Susan,Pittwater,-33.68895163,151.3043637,Entire home/apt,250,14,0,,,1,49,4,
5128349,26511293,Mark,Pittwater,-33.62058249,151.3336842,Entire home/apt,249,1,46,25/3/17,1.89,1,363,2,95
2900140,14822743,Anne (Andi),Pittwater,-33.65884562,151.3213288,Entire home/apt,139,2,28,11/3/17,0.83,2,354,1,92
9322790,24211030,Ali,Pittwater,-33.69775897,151.309705,Entire home/apt,185,3,17,8/3/17,1.29,2,313,3,95
9454074,45320070,Sue,Pittwater,-33.65994465,151.3229794,Entire home/apt,499,6,2,11/1/16,0.13,1,0,5,90
232188,695349,Rob & Cathy,Pittwater,-33.70016886,151.2935482,Entire home/apt,201,2,62,18/3/17,1.1,3,315,5,97
3425736,6930933,Alex,Pittwater,-33.69979639,151.2889856,Entire home/apt,79,1,54,27/3/17,1.7,1,339,1,94
17253860,95214788,Cushie - Concierge Services,Pittwater,-33.64407292,151.3256903,Entire home/apt,450,2,1,12/3/17,1,7,341,4,100
279082,1455772,Kate,Pittwater,-33.65760918,151.3222199,Entire home/apt,720,7,0,,,1,0,4,
15745571,4660743,Pamela & Jeff,Pittwater,-33.65069968,151.3175378,Entire home/apt,165,1,7,1/4/17,2.31,1,174,1,100
14565947,90223143,Evelyn,Pittwater,-33.64237086,151.3268817,Entire home/apt,849,3,2,1/1/17,0.47,1,175,5,100
9582219,47742208,Shelley,Pittwater,-33.67351042,151.2870275,Entire home/apt,385,6,0,,,1,0,6,
9516685,30021442,Northern Beaches Holidays,Pittwater,-33.59730829,151.3238483,Entire home/apt,1000,2,0,,,34,134,8,
9323120,24211030,Ali,Pittwater,-33.70153188,151.3089901,Entire home/apt,1375,7,2,3/1/17,0.13,2,81,7,100
2900658,14822743,Anne (Andi),Pittwater,-33.65743674,151.3205089,Private room,145,1,0,,,2,362,,
4342571,22544419,Russell,Pittwater,-33.60207002,151.3273847,Entire home/apt,650,1,10,26/2/17,0.81,2,300,5,98
9516854,30021442,Northern Beaches Holidays,Pittwater,-33.60702565,151.329351,Entire home/apt,849,2,1,12/11/16,0.21,34,356,4,100
2245452,6784646,Joanne  & Ali,Pittwater,-33.59427036,151.3201305,Entire home/apt,796,2,11,22/2/17,0.32,7,359,5,92
9516933,30021442,Northern Beaches Holidays,Pittwater,-33.60090306,151.3252491,Entire home/apt,1000,2,1,1/5/16,0.09,34,358,8,100
8471427,44612313,Annette,Pittwater,-33.62294777,151.3368015,Entire home/apt,300,4,3,31/12/16,0.21,1,13,6,80
14762889,24822680,Michele,Pittwater,-33.69329635,151.3067544,Private room,121,3,0,,,1,363,1,
4342679,22544947,Neela,Pittwater,-33.63044379,151.3288368,Entire home/apt,700,14,1,3/1/15,0.04,1,0,6,100
12796839,57670654,Maryrose,Pittwater,-33.59287483,151.3205783,Entire home/apt,1350,2,1,2/1/17,0.33,1,361,4,100
14828460,7597942,Heidi,Pittwater,-33.59576192,151.3234174,Entire home/apt,249,1,18,30/3/17,2.81,2,351,2,93
11417868,24308736,Mooyneen,Pittwater,-33.64244069,151.3093657,Entire home/apt,165,1,33,1/4/17,3.9,1,11,3,99
13646296,63031441,Laura,Pittwater,-33.68853923,151.2953282,Entire home/apt,182,5,2,22/1/17,0.65,1,0,2,70
9976320,21058066,Sue And Brett,Pittwater,-33.6277724,151.3203917,Entire home/apt,180,1,48,18/3/17,3.1,2,361,2,97
2636367,2551850,Virginia,Pittwater,-33.67632612,151.3152256,Entire home/apt,1300,7,0,,,1,0,8,
539231,2649331,Ann-Maree & Malcolm,Pittwater,-33.64898273,151.3192704,Entire home/apt,201,1,63,1/4/17,1.13,1,360,1,94
9190138,47810890,Nick,Pittwater,-33.63417456,151.320981,Private room,149,1,66,1/4/17,3.97,1,345,1,99
12011533,29672162,Daniel,Pittwater,-33.64073808,151.319998,Entire home/apt,250,5,0,,,1,0,3,
4868129,25040633,Christina,Pittwater,-33.61766883,151.3356581,Entire home/apt,180,2,15,25/2/17,0.55,1,345,3,97
16664624,69584128,Simone,Pittwater,-33.7004409,151.3002842,Entire home/apt,149,1,4,1/4/17,1.82,1,36,1,100
16861366,48038600,Jacqui,Pittwater,-33.65774227,151.3188595,Entire home/apt,121,1,5,15/3/17,2.11,1,308,1,100
9980125,12619959,Suzie,Pittwater,-33.58963709,151.2968276,Private room,110,2,2,25/4/16,0.16,3,8,1,100
14043410,84171141,Kelly,Pittwater,-33.69145297,151.308217,Entire home/apt,201,2,10,21/3/17,1.91,1,283,2,93
12077327,8908026,Geoff,Pittwater,-33.59028571,151.2973853,Entire home/apt,350,2,1,20/11/16,0.22,1,306,5,80
9782987,50430399,Paula,Pittwater,-33.64613612,151.3078564,Entire home/apt,800,3,6,4/2/17,0.39,1,0,5,90
16467707,49654880,Annabelle,Pittwater,-33.63320486,151.3359858,Entire home/apt,250,2,4,26/2/17,1.64,1,180,1,95
4867836,9079922,Hannah,Pittwater,-33.65523255,151.3182086,Entire home/apt,239,2,59,30/3/17,2.14,2,342,3,92
8800111,46112946,Roxana,Pittwater,-33.6295007,151.3235097,Entire home/apt,330,7,0,,,1,0,3,
15878022,95214788,Cushie - Concierge Services,Pittwater,-33.65251339,151.3038154,Entire home/apt,380,1,6,2/1/17,1.26,7,54,7,97
14043872,84176611,Simone And Mike,Pittwater,-33.62363396,151.3362863,Entire home/apt,350,5,0,,,1,0,5,
15485465,9042738,Liz,Pittwater,-33.58995101,151.3002262,Entire home/apt,250,2,13,30/3/17,3.42,1,354,5,95
7293513,28194045,Mark,Pittwater,-33.64766482,151.3245806,Entire home/apt,1199,1,0,,,1,0,5,
10041126,51542233,Lily,Pittwater,-33.65047638,151.3031834,Entire home/apt,750,2,0,,,1,90,2,
17910419,23438414,Marissa,Pittwater,-33.64021422,151.318592,Entire home/apt,111,2,0,,,1,346,1,
8472994,37978273,Victoria,Pittwater,-33.62903739,151.3311686,Entire home/apt,600,7,9,6/1/17,0.58,1,107,7,96
13715902,16554393,Steph,Pittwater,-33.6279389,151.3385807,Entire home/apt,675,7,0,,,1,0,3,
17255751,95214788,Cushie - Concierge Services,Pittwater,-33.60046214,151.3191659,Entire home/apt,261,1,6,30/3/17,4.74,7,357,3,100
14831156,17386264,Annie,Pittwater,-33.6270686,151.3181472,Entire home/apt,140,1,29,18/3/17,4.44,1,335,1,99
5459315,12617434,Chris,Pittwater,-33.64657536,151.2832412,Entire home/apt,650,5,0,,,1,365,4,
16148383,105386775,Suzanne,Pittwater,-33.70600858,151.2869486,Entire home/apt,499,7,0,,,1,153,5,
2509648,12704811,Christine,Pittwater,-33.63072842,151.3322899,Entire home/apt,121,2,13,27/3/17,0.46,1,297,1,97
11422561,59999116,Lizzie,Pittwater,-33.64064026,151.3256955,Entire home/apt,1150,7,0,,,1,364,7,
16534974,58647520,Margaret,Pittwater,-33.69270442,151.3067879,Entire home/apt,235,2,10,18/3/17,4.92,1,320,1,100
5852109,26275765,Leanne,Pittwater,-33.63014251,151.3361843,Entire home/apt,125,1,73,1/4/17,5.01,2,169,1,98
3979088,20622936,Rosemary,Pittwater,-33.63856558,151.2931548,Private room,210,1,9,28/1/17,0.29,3,309,2,98
16470458,108087996,Amalia,Pittwater,-33.63273971,151.319763,Entire home/apt,570,7,0,,,1,365,4,
17846741,91352001,Sam,Pittwater,-33.61498504,151.332302,Entire home/apt,220,1,1,1/4/17,1,1,327,1,100
2183350,8477607,Joanne,Pittwater,-33.59987961,151.3172753,Private room,284,1,70,2/4/17,1.84,2,359,1,97
13127897,46197365,Lyn,Pittwater,-33.64687661,151.2994514,Shared room,250,1,0,,,1,0,1,
4608214,10571578,Nicole,Pittwater,-33.61206018,151.3293453,Entire home/apt,1000,1,29,20/3/17,1.05,7,348,6,96
15290626,63544886,Vivian,Pittwater,-33.70340704,151.2790802,Entire home/apt,85,2,0,,,1,174,1,
5853583,30394613,Alexandra & Steven,Pittwater,-33.7064267,151.287483,Entire home/apt,149,2,24,18/3/17,1.59,1,316,2,93
7638461,40079185,Cathy,Pittwater,-33.68721948,151.2922648,Private room,85,1,1,24/6/16,0.11,1,365,1,80
6902474,734090,Vashti,Pittwater,-33.60010881,151.3226439,Entire home/apt,180,1,9,7/1/17,0.6,2,360,16,93
10375930,53409012,Mel,Pittwater,-33.70841257,151.2902032,Entire home/apt,115,2,13,4/12/16,0.87,1,62,1,97
4412505,22904819,Fiona,Pittwater,-33.63786042,151.2787737,Entire home/apt,250,2,37,1/4/17,1.29,3,109,4,92
10507482,54175852,Morgan,Pittwater,-33.61831345,151.3368733,Entire home/apt,1350,4,4,11/3/17,0.85,1,291,8,100
14636276,24293764,Kathy,Pittwater,-33.66209758,151.3193729,Entire home/apt,109,2,8,11/3/17,1.3,1,167,1,100
8869144,46423600,Min,Pittwater,-33.64582135,151.317895,Entire home/apt,325,2,2,18/2/17,0.64,1,330,8,90
16406452,49141588,Stephanie,Pittwater,-33.62718791,151.3177372,Entire home/apt,250,2,5,11/3/17,1.65,1,173,1,100
4674951,23385134,Rachel,Pittwater,-33.68106195,151.3003633,Entire home/apt,165,2,36,24/2/17,1.3,1,32,5,97
12801995,30021442,Northern Beaches Holidays,Pittwater,-33.62571047,151.3170528,Entire home/apt,1000,2,0,,,34,351,8,
17847946,50142518,Petah,Pittwater,-33.64237538,151.3194445,Private room,50,1,0,,,4,364,1,
14858521,36410227,Sabrina,Pittwater,-33.62472749,151.2862959,Entire home/apt,300,3,5,1/3/17,0.82,45,229,5,88
10532048,10463054,Kate,Pittwater,-33.70418125,151.2940357,Entire home/apt,140,2,3,8/1/17,0.33,1,0,2,93
3429244,17283997,Jeanette,Pittwater,-33.62689272,151.3345631,Entire home/apt,750,14,0,,,1,363,5,
12211108,65516427,Nick & Danielle,Pittwater,-33.70108718,151.2902217,Entire home/apt,110,1,31,7/3/17,2.94,1,126,3,99
15029226,94902688,Kate,Pittwater,-33.6308375,151.3255113,Entire home/apt,121,1,11,25/3/17,5.59,1,163,1,100
10048949,12938704,Gillian,Pittwater,-33.67974278,151.3111068,Entire home/apt,250,2,26,25/3/17,1.71,2,289,3,96
16667642,12818937,Tim,Pittwater,-33.69442351,151.2769335,Private room,100,1,4,25/2/17,1.74,1,89,1,100
16536601,105672625,Richard,Pittwater,-33.64355354,151.3183229,Private room,100,7,0,,,1,92,1,
9263173,20916991,Bronwyn,Pittwater,-33.6250078,151.335187,Entire home/apt,125,2,22,18/3/17,2.24,1,347,2,91
15292553,33887340,Gemma & Wes,Pittwater,-33.70702117,151.2926158,Entire home/apt,201,7,0,,,1,92,5,
16144668,32174187,Lisa,Pittwater,-33.67806242,151.3092535,Entire home/apt,121,2,13,25/3/17,3.39,1,164,1,98
8476972,44641459,Tamsin,Pittwater,-33.62837577,151.3281102,Entire home/apt,501,7,1,7/1/16,0.07,1,0,4,100
4872550,25065391,Peter,Pittwater,-33.64839523,151.319743,Entire home/apt,359,3,8,24/4/16,0.29,1,363,9,93
6645871,24244347,William,Pittwater,-33.68710715,151.3072615,Entire home/apt,1450,7,1,6/1/17,0.34,1,157,5,100
7887606,23200546,Phill,Pittwater,-33.62583828,151.3352056,Entire home/apt,1250,7,0,,,1,365,7,
16341847,106998391,Jenna,Pittwater,-33.65828497,151.3103501,Entire home/apt,128,1,1,9/1/17,0.35,1,105,1,80
9596812,24234728,Renee,Pittwater,-33.62419669,151.3235264,Entire home/apt,451,14,0,,,1,86,4,
4221170,676063,Helen,Pittwater,-33.63412749,151.3153023,Entire home/apt,551,7,1,2/1/16,0.07,1,91,4,100
9332433,6261932,Jonathan,Pittwater,-33.6721917,151.2870902,Private room,85,1,1,15/4/16,0.08,1,365,1,100
11825069,62057587,Garry,Pittwater,-33.65446249,151.3140925,Entire home/apt,800,5,0,,,1,81,6,
14901822,93560371,Amber,Pittwater,-33.69447563,151.3077174,Entire home/apt,901,1,0,,,1,174,5,
1665323,4449640,Jimmy,Pittwater,-33.59120678,151.2987425,Entire home/apt,195,2,84,4/3/17,2.09,1,360,2,81
15888388,30021442,Northern Beaches Holidays,Pittwater,-33.61348442,151.3290385,Entire home/apt,1000,2,1,28/12/16,0.3,34,346,8,100
14013075,20679316,Venus,Pittwater,-33.62275328,151.3380237,Entire home/apt,149,2,11,28/3/17,1.79,2,10,2,96
11361293,47451431,Peter,Pittwater,-33.64991884,151.3191685,Entire home/apt,450,3,3,23/3/17,0.58,1,165,2,100
14379465,9978646,Tracey,Pittwater,-33.62905053,151.3306424,Entire home/apt,105,1,22,18/3/17,3.13,1,359,1,99
15888489,30021442,Northern Beaches Holidays,Pittwater,-33.60433603,151.3313694,Entire home/apt,1125,14,0,,,34,139,5,
16741736,45033573,Jamie,Pittwater,-33.63707775,151.3223229,Entire home/apt,499,7,0,,,1,144,4,
13591451,9251973,Owen,Pittwater,-33.63076223,151.3265759,Entire home/apt,450,5,2,19/1/17,0.7,1,78,5,100
8412341,35454201,Meredith,Pittwater,-33.63419407,151.3205187,Entire home/apt,100,1,147,1/4/17,7.86,1,329,1,98
12012009,46600117,Marcela,Pittwater,-33.61511131,151.3324649,Entire home/apt,395,2,30,21/3/17,3.42,2,15,4,98
15166118,95335006,Rebecca,Pittwater,-33.65119926,151.3179171,Entire home/apt,180,1,3,10/12/16,0.73,1,179,1,100
15424796,98736793,Lynne,Pittwater,-33.69421461,151.2896359,Entire home/apt,220,7,0,,,1,306,3,
8743605,45868850,Dave,Pittwater,-33.62262714,151.3331291,Entire home/apt,109,1,71,25/2/17,4.22,1,293,2,83
16278514,54457939,Linda,Pittwater,-33.62546571,151.3328418,Entire home/apt,121,4,2,14/1/17,0.69,1,75,1,100
6648049,23834246,Tanya,Pittwater,-33.63989603,151.3218181,Entire home/apt,595,2,3,22/3/17,0.2,1,311,4,80
16676128,43218877,Sue,Pittwater,-33.64049366,151.3143112,Entire home/apt,299,7,0,,,11,113,3,
16257195,53880621,Richie,Pittwater,-33.68076957,151.3101435,Private room,75,4,0,,,1,365,1,
5922159,30754083,Sally,Pittwater,-33.61128773,151.3282916,Entire home/apt,650,2,12,4/3/17,0.53,1,345,7,90
16055166,4510741,Craig,Pittwater,-33.63571949,151.2948141,Entire home/apt,600,2,0,,,1,359,3,
2057301,10179271,Samantha,Pittwater,-33.63790673,151.3277698,Entire home/apt,250,5,1,30/12/16,0.32,1,0,1,100
6515505,34068871,Richard,Pittwater,-33.64903241,151.3035459,Entire home/apt,248,4,1,24/3/16,0.08,1,365,2,100
4087271,21201063,Steve,Pittwater,-33.66085252,151.3171118,Entire home/apt,475,7,0,,,1,0,4,
6251731,22423752,Abhishek,Pittwater,-33.69203104,151.2913255,Private room,111,1,0,,,1,365,1,
6055151,6489984,Barry,Pittwater,-33.63713368,151.3231339,Private room,149,7,0,,,4,363,1,
4418460,22934960,Robin,Pittwater,-33.62451486,151.3389528,Entire home/apt,350,1,91,1/4/17,3.3,1,350,4,98
12919979,3325142,Dean,Pittwater,-33.60582008,151.3337901,Entire home/apt,499,2,9,27/1/17,1.27,1,92,3,95
11105590,24216221,Suzie,Pittwater,-33.6293595,151.3370894,Entire home/apt,1608,7,0,,,1,365,5,
11265304,12619959,Suzie,Pittwater,-33.59133315,151.2971103,Private room,85,2,3,21/1/17,0.24,3,5,1,100
11956827,63859000,,Pittwater,-33.66404815,151.3016687,Entire home/apt,58,1,4,30/7/16,0.32,1,0,4,95
9333756,41878074,Mick,Pittwater,-33.63713086,151.2808229,Private room,140,1,6,25/2/17,1.2,1,362,1,100
2645762,2800805,Susan,Pittwater,-33.63071516,151.3268995,Entire home/apt,201,2,2,7/1/16,0.13,1,302,1,90
8740611,35464225,Sarah,Pittwater,-33.61983005,151.3359015,Entire home/apt,1300,2,1,3/1/17,0.33,1,2,10,100
8875009,46447840,Lola,Pittwater,-33.61630594,151.330105,Entire home/apt,100,2,31,24/3/17,1.84,1,5,2,94
9137164,20582809,Megan,Pittwater,-33.67515326,151.3149934,Entire home/apt,1143,7,1,27/12/16,0.31,19,79,7,100
9333855,48443864,Lyndal,Pittwater,-33.65359969,151.314797,Entire home/apt,149,2,42,25/3/17,2.52,1,93,1,99
15625322,6550311,Bethany,Pittwater,-33.62152961,151.3219796,Entire home/apt,260,20,1,15/1/17,0.37,1,91,2,100
9330518,4142265,Marcel,Pittwater,-33.64001488,151.3084649,Entire home/apt,700,1,40,18/3/17,2.48,1,358,4,97
17591456,100583168,Peter,Pittwater,-33.63416522,151.3198471,Entire home/apt,149,1,1,25/3/17,1,1,91,3,100
5468934,3046924,Contemporary Hotels + Beach Houses,Pittwater,-33.60408544,151.3335877,Entire home/apt,900,2,2,10/12/16,0.32,34,38,3,90
14970051,94290002,Dax,Pittwater,-33.63229371,151.3270382,Entire home/apt,375,2,1,1/1/17,0.32,1,0,4,100
10317020,53085768,Catherine,Pittwater,-33.69172521,151.2957832,Entire home/apt,149,2,2,29/3/16,0.15,1,73,2,100
6840236,35844648,Rebecka & Tom,Pittwater,-33.65049045,151.3190984,Private room,100,1,17,25/3/17,1.08,1,90,1,100
12414321,54786356,Anna,Pittwater,-33.65402357,151.2809192,Entire home/apt,201,1,0,,,1,0,1,
16215415,105884284,Belinda,Pittwater,-33.69890831,151.3015622,Entire home/apt,139,2,5,18/2/17,1.58,1,356,1,100
1142151,6070441,Elizabeth,Pittwater,-33.63384551,151.3290225,Entire home/apt,212,3,12,21/12/16,0.3,2,29,3,91
7368072,38607216,John,Pittwater,-33.66859138,151.2925995,Entire home/apt,149,1,61,18/3/17,3.21,1,51,3,100
8940979,6764931,Rudi & Avalon,Pittwater,-33.6018006,151.3211538,Private room,201,1,4,13/1/17,0.23,4,320,1,95
9332490,42228595,Paul And Tracy,Pittwater,-33.63705282,151.2915047,Private room,149,2,9,25/1/17,0.79,3,354,2,100
5729730,28244468,Alan,Pittwater,-33.64279088,151.3327271,Entire home/apt,225,2,29,23/3/17,1.92,1,280,1,100
11914814,42173021,Dean,Pittwater,-33.66199618,151.3222257,Entire home/apt,149,2,2,2/10/16,0.24,1,0,1,100
9321440,21999743,Wayne,Pittwater,-33.63208318,151.3352223,Entire home/apt,849,2,3,1/1/17,0.21,2,166,7,100
15889515,51102752,Anna,Pittwater,-33.6257314,151.3359984,Entire home/apt,950,2,7,4/3/17,1.62,1,103,4,97
9733442,19021207,Peter,Pittwater,-33.69040161,151.3036751,Entire home/apt,435,7,0,,,1,0,3,
17657542,120167379,Annie,Pittwater,-33.65641825,151.3148491,Entire home/apt,149,2,0,,,1,84,2,
15635317,100832738,David,Pittwater,-33.5899921,151.2956599,Entire home/apt,260,2,4,3/4/17,,1,330,4,
6057735,734090,Vashti,Pittwater,-33.60096818,151.3227842,Entire home/apt,650,1,35,25/3/17,,2,361,16,
3648386,18440514,Caroline,Pittwater,-33.6488457,151.3083847,Entire home/apt,850,5,1,30/12/15,0.06,2,365,6,100
17332179,27573484,Amanda,Pittwater,-33.65932166,151.3184359,Entire home/apt,600,7,0,,,1,119,4,
15955981,103603459,Siobhan,Pittwater,-33.68451058,151.296031,Entire home/apt,600,5,1,31/12/16,0.32,1,342,5,100
13268998,5866266,Clare,Pittwater,-33.64038699,151.3225935,Entire home/apt,700,3,1,8/7/16,0.11,3,137,8,100
16349216,107051121,Kara,Pittwater,-33.69253446,151.3062732,Entire home/apt,600,2,2,6/1/17,0.64,1,353,4,90
16578516,63158932,Mike,Pittwater,-33.62434824,151.3199259,Entire home/apt,360,5,0,,,2,0,4,
5470490,28373510,Karen,Pittwater,-33.59570151,151.3203833,Entire home/apt,220,2,49,1/4/17,1.99,1,19,3,99
16509318,94940371,Jayne,Pittwater,-33.65735144,151.3195646,Entire home/apt,135,5,0,,,1,108,4,
15199031,11889939,Lisa,Pittwater,-33.61806208,151.3327833,Entire home/apt,349,2,9,18/3/17,1.55,1,170,3,96
9117473,28420788,Naomi,Pittwater,-33.6790852,151.2929586,Entire home/apt,451,3,1,3/1/16,0.07,1,17,4,100
14537503,89931506,Siobhan,Pittwater,-33.6312304,151.3180027,Entire home/apt,91,1,25,30/3/17,3.38,1,76,1,94
11850609,63158932,Mike,Pittwater,-33.62440726,151.3195733,Private room,120,1,28,25/3/17,2.24,2,364,1,94
11719551,30021442,Northern Beaches Holidays,Pittwater,-33.60852938,151.3286962,Entire home/apt,750,2,0,,,34,359,4,
10867602,12938704,Gillian,Pittwater,-33.67766297,151.3099706,Entire home/apt,130,2,9,14/2/17,0.66,2,303,1,96
14734333,3349231,Alex,Pittwater,-33.6327834,151.3231709,Entire home/apt,150,5,1,2/1/17,0.32,1,162,1,80
7926712,41798140,Angela,Pittwater,-33.63277582,151.338984,Entire home/apt,360,1,51,25/3/17,2.93,1,266,2,100
4379713,22741365,Mathew,Pittwater,-33.62099496,151.3208278,Entire home/apt,2850,6,1,3/1/17,0.33,1,362,5,100
